name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
,4243,608164672,2161,706,1,50.66,1,30,800,service,7,"LINESTRING (-111.9260340 33.4213604, -111.9260323 33.4212109, -111.9260156 33.4211774, -111.9259687 33.4211578, -111.9258867 33.4211494, -111.9257862 33.4211536, -111.9256992 33.4211631)",walk;bike,1,0,,
,4244,608164672,706,2161,1,50.66,1,30,800,service,7,"LINESTRING (-111.9256992 33.4211631, -111.9257862 33.4211536, -111.9258867 33.4211494, -111.9259687 33.4211578, -111.9260156 33.4211774, -111.9260323 33.4212109, -111.9260340 33.4213604)",walk;bike,1,0,,
,4245,608164673,978,2162,1,11.26,1,30,800,service,7,"LINESTRING (-111.9262402 33.4216218, -111.9261191 33.4216218)",walk;bike,1,0,,
,4246,608164673,2162,978,1,11.26,1,30,800,service,7,"LINESTRING (-111.9261191 33.4216218, -111.9262402 33.4216218)",walk;bike,1,0,,
,4247,608164674,2162,2163,1,9.74,1,30,800,service,7,"LINESTRING (-111.9261191 33.4216218, -111.9260751 33.4216265, -111.9260425 33.4216502, -111.9260283 33.4216585)",walk;bike,1,0,,
,4248,608164674,2163,2162,1,9.74,1,30,800,service,7,"LINESTRING (-111.9260283 33.4216585, -111.9260425 33.4216502, -111.9260751 33.4216265, -111.9261191 33.4216218)",walk;bike,1,0,,
,4249,608164674,2163,2164,1,3.27,1,30,800,service,7,"LINESTRING (-111.9260283 33.4216585, -111.9260142 33.4216667, -111.9259962 33.4216669)",walk;bike,1,0,,
,4250,608164674,2164,2163,1,3.27,1,30,800,service,7,"LINESTRING (-111.9259962 33.4216669, -111.9260142 33.4216667, -111.9260283 33.4216585)",walk;bike,1,0,,
,4251,608164675,2165,2166,1,8.53,1,30,800,service,7,"LINESTRING (-111.9257760 33.4216691, -111.9257760 33.4217460)",walk;bike,1,0,,
,4252,608164675,2166,2165,1,8.53,1,30,800,service,7,"LINESTRING (-111.9257760 33.4217460, -111.9257760 33.4216691)",walk;bike,1,0,,
,4253,608164675,2166,2167,1,13.38,1,30,800,service,7,"LINESTRING (-111.9257760 33.4217460, -111.9257760 33.4218667)",walk;bike,1,0,,
,4254,608164675,2167,2166,1,13.38,1,30,800,service,7,"LINESTRING (-111.9257760 33.4218667, -111.9257760 33.4217460)",walk;bike,1,0,,
,4255,608164676,2167,931,1,18.21,1,30,800,service,7,"LINESTRING (-111.9257760 33.4218667, -111.9257789 33.4220309)",walk;bike,1,0,,
,4256,608164676,931,2167,1,18.21,1,30,800,service,7,"LINESTRING (-111.9257789 33.4220309, -111.9257760 33.4218667)",walk;bike,1,0,,
,4257,608164677,2163,2168,1,12.79,1,30,800,service,7,"LINESTRING (-111.9260283 33.4216585, -111.9260284 33.4217472, -111.9259966 33.4217470)",walk;bike,1,0,,
,4258,608164677,2168,2163,1,12.79,1,30,800,service,7,"LINESTRING (-111.9259966 33.4217470, -111.9260284 33.4217472, -111.9260283 33.4216585)",walk;bike,1,0,,
,4259,609198634,62,2169,1,24.47,1,30,800,service,7,"LINESTRING (-111.9421721 33.4136157, -111.9421705 33.4135035, -111.9422036 33.4133986)",walk;bike,1,0,,
,4260,609198634,2169,62,1,24.47,1,30,800,service,7,"LINESTRING (-111.9422036 33.4133986, -111.9421705 33.4135035, -111.9421721 33.4136157)",walk;bike,1,0,,
,4261,609198635,861,2170,1,26.44,1,30,800,service,7,"LINESTRING (-111.9398829 33.4130694, -111.9401672 33.4130736)",walk;bike,1,0,,
,4262,609198635,2170,861,1,26.44,1,30,800,service,7,"LINESTRING (-111.9401672 33.4130736, -111.9398829 33.4130694)",walk;bike,1,0,,
,4263,609198635,2170,2171,1,4.75,1,30,800,service,7,"LINESTRING (-111.9401672 33.4130736, -111.9402183 33.4130743)",walk;bike,1,0,,
,4264,609198635,2171,2170,1,4.75,1,30,800,service,7,"LINESTRING (-111.9402183 33.4130743, -111.9401672 33.4130736)",walk;bike,1,0,,
,4265,609198637,61,2172,1,24.44,1,30,800,service,7,"LINESTRING (-111.9412969 33.4136201, -111.9412965 33.4133997)",walk;bike,1,0,,
,4266,609198637,2172,61,1,24.44,1,30,800,service,7,"LINESTRING (-111.9412965 33.4133997, -111.9412969 33.4136201)",walk;bike,1,0,,
,4267,609198637,2172,2173,1,17.32,1,30,800,service,7,"LINESTRING (-111.9412965 33.4133997, -111.9412950 33.4132435)",walk;bike,1,0,,
,4268,609198637,2173,2172,1,17.32,1,30,800,service,7,"LINESTRING (-111.9412950 33.4132435, -111.9412965 33.4133997)",walk;bike,1,0,,
,4269,609198637,2173,2174,1,58.26,1,30,800,service,7,"LINESTRING (-111.9412950 33.4132435, -111.9412941 33.4127180)",walk;bike,1,0,,
,4270,609198637,2174,2173,1,58.26,1,30,800,service,7,"LINESTRING (-111.9412941 33.4127180, -111.9412950 33.4132435)",walk;bike,1,0,,
,4271,609198641,2175,2176,1,54.28,1,30,800,service,7,"LINESTRING (-111.9418060 33.4132414, -111.9418045 33.4131622, -111.9417962 33.4131003, -111.9417855 33.4130715, -111.9417549 33.4130295, -111.9415248 33.4128425)",walk;bike,1,0,,
,4272,609198641,2176,2175,1,54.28,1,30,800,service,7,"LINESTRING (-111.9415248 33.4128425, -111.9417549 33.4130295, -111.9417855 33.4130715, -111.9417962 33.4131003, -111.9418045 33.4131622, -111.9418060 33.4132414)",walk;bike,1,0,,
,4273,609198641,2176,2174,1,25.99,1,30,800,service,7,"LINESTRING (-111.9415248 33.4128425, -111.9413525 33.4127278, -111.9412941 33.4127180)",walk;bike,1,0,,
,4274,609198641,2174,2176,1,25.99,1,30,800,service,7,"LINESTRING (-111.9412941 33.4127180, -111.9413525 33.4127278, -111.9415248 33.4128425)",walk;bike,1,0,,
,4275,609198641,2174,2177,1,16.14,1,30,800,service,7,"LINESTRING (-111.9412941 33.4127180, -111.9411996 33.4127178, -111.9411217 33.4127293)",walk;bike,1,0,,
,4276,609198641,2177,2174,1,16.14,1,30,800,service,7,"LINESTRING (-111.9411217 33.4127293, -111.9411996 33.4127178, -111.9412941 33.4127180)",walk;bike,1,0,,
,4277,609198642,2178,2176,1,46.16,1,30,800,service,7,"LINESTRING (-111.9414600 33.4132428, -111.9414665 33.4129092, -111.9415248 33.4128425)",walk;bike,1,0,,
,4278,609198642,2176,2178,1,46.16,1,30,800,service,7,"LINESTRING (-111.9415248 33.4128425, -111.9414665 33.4129092, -111.9414600 33.4132428)",walk;bike,1,0,,
,4279,609198643,2179,2175,1,50.86,1,30,800,service,7,"LINESTRING (-111.9423530 33.4132391, -111.9418060 33.4132414)",walk;bike,1,0,,
,4280,609198643,2175,2179,1,50.86,1,30,800,service,7,"LINESTRING (-111.9418060 33.4132414, -111.9423530 33.4132391)",walk;bike,1,0,,
,4281,609198643,2175,2178,1,32.17,1,30,800,service,7,"LINESTRING (-111.9418060 33.4132414, -111.9414600 33.4132428)",walk;bike,1,0,,
,4282,609198643,2178,2175,1,32.17,1,30,800,service,7,"LINESTRING (-111.9414600 33.4132428, -111.9418060 33.4132414)",walk;bike,1,0,,
,4283,609198643,2178,2173,1,15.34,1,30,800,service,7,"LINESTRING (-111.9414600 33.4132428, -111.9412950 33.4132435)",walk;bike,1,0,,
,4284,609198643,2173,2178,1,15.34,1,30,800,service,7,"LINESTRING (-111.9412950 33.4132435, -111.9414600 33.4132428)",walk;bike,1,0,,
,4285,609198643,2173,2180,1,99.95,1,30,800,service,7,"LINESTRING (-111.9412950 33.4132435, -111.9402200 33.4132479)",walk;bike,1,0,,
,4286,609198643,2180,2173,1,99.95,1,30,800,service,7,"LINESTRING (-111.9402200 33.4132479, -111.9412950 33.4132435)",walk;bike,1,0,,
South McAllister Avenue,4287,613698108,88,2379,1,112.04,2,40,1200,tertiary,5,"LINESTRING (-111.9294043 33.4166443, -111.9295169 33.4165881, -111.9296074 33.4165060, -111.9302224 33.4159090)",walk;bike,0,0,,
South McAllister Avenue,4288,613698108,2379,1890,1,125.62,2,40,1200,tertiary,5,"LINESTRING (-111.9302224 33.4159090, -111.9303493 33.4157851, -111.9303964 33.4157365, -111.9305604 33.4155099, -111.9306642 33.4152742, -111.9306837 33.4150881, -111.9306912 33.4148842)",walk;bike,0,0,,
South McAllister Avenue,4289,613698108,1890,872,1,11.38,2,40,1200,tertiary,5,"LINESTRING (-111.9306912 33.4148842, -111.9306499 33.4147876)",walk;bike,0,0,,
,4290,613698109,2379,1896,1,6.44,1,30,800,service,7,"LINESTRING (-111.9301244 33.4159141, -111.9300921 33.4158627)",walk;bike,0,0,,
,4291,613698109,1896,1895,1,49.61,1,30,800,service,7,"LINESTRING (-111.9300921 33.4158627, -111.9300534 33.4158364, -111.9300138 33.4157469, -111.9301225 33.4156103, -111.9302364 33.4156556, -111.9302697 33.4156847)",walk;bike,0,0,,
,4292,613698109,1895,1074,1,6.03,1,30,800,service,7,"LINESTRING (-111.9302697 33.4156847, -111.9303151 33.4157235)",walk;bike,0,0,,
,4293,625699468,2181,2182,1,100.14,1,30,800,service,7,"LINESTRING (-111.9440000 33.4276726, -111.9438791 33.4276733, -111.9438791 33.4268715)",walk;bike,1,0,,
,4294,625699468,2182,2181,1,100.14,1,30,800,service,7,"LINESTRING (-111.9438791 33.4268715, -111.9438791 33.4276733, -111.9440000 33.4276726)",walk;bike,1,0,,
,4295,625699468,2182,2183,1,55.89,1,30,800,service,7,"LINESTRING (-111.9438791 33.4268715, -111.9438791 33.4263674)",walk;bike,1,0,,
,4296,625699468,2183,2182,1,55.89,1,30,800,service,7,"LINESTRING (-111.9438791 33.4263674, -111.9438791 33.4268715)",walk;bike,1,0,,
,4297,625699468,2183,2184,1,89.16,1,30,800,service,7,"LINESTRING (-111.9438791 33.4263674, -111.9438791 33.4256645, -111.9440000 33.4256652)",walk;bike,1,0,,
,4298,625699468,2184,2183,1,89.16,1,30,800,service,7,"LINESTRING (-111.9440000 33.4256652, -111.9438791 33.4256645, -111.9438791 33.4263674)",walk;bike,1,0,,
,4299,625699469,2185,2182,1,11.24,1,30,800,service,7,"LINESTRING (-111.9440000 33.4268708, -111.9438791 33.4268715)",walk;bike,1,0,,
,4300,625699469,2182,2185,1,11.24,1,30,800,service,7,"LINESTRING (-111.9438791 33.4268715, -111.9440000 33.4268708)",walk;bike,1,0,,
,4301,625699471,2186,2183,1,11.23,1,30,800,service,7,"LINESTRING (-111.9440000 33.4263673, -111.9438791 33.4263674)",walk;bike,1,0,,
,4302,625699471,2183,2186,1,11.23,1,30,800,service,7,"LINESTRING (-111.9438791 33.4263674, -111.9440000 33.4263673)",walk;bike,1,0,,
,4303,625701360,2187,2188,1,35.54,1,30,800,service,7,"LINESTRING (-111.9440000 33.4277792, -111.9438689 33.4277803, -111.9438708 33.4279909)",walk;bike,1,0,,
,4304,625701360,2188,2187,1,35.54,1,30,800,service,7,"LINESTRING (-111.9438708 33.4279909, -111.9438689 33.4277803, -111.9440000 33.4277792)",walk;bike,1,0,,
,4305,625702812,2189,2190,1,88.18,1,30,800,service,7,"LINESTRING (-111.9433720 33.4270949, -111.9433679 33.4274551, -111.9431859 33.4274494, -111.9429996 33.4276847)",walk;bike,1,0,,
,4306,625702812,2190,2189,1,88.18,1,30,800,service,7,"LINESTRING (-111.9429996 33.4276847, -111.9431859 33.4274494, -111.9433679 33.4274551, -111.9433720 33.4270949)",walk;bike,1,0,,
,4307,625702813,2190,729,1,25.47,1,30,800,service,7,"LINESTRING (-111.9429996 33.4276847, -111.9427719 33.4275569)",walk;bike,1,0,,
,4308,625702813,729,2190,1,25.47,1,30,800,service,7,"LINESTRING (-111.9427719 33.4275569, -111.9429996 33.4276847)",walk;bike,1,0,,
,4309,625702814,2189,723,1,18.45,1,30,800,service,7,"LINESTRING (-111.9433720 33.4270949, -111.9431874 33.4270337)",walk;bike,1,0,,
,4310,625702814,723,2189,1,18.45,1,30,800,service,7,"LINESTRING (-111.9431874 33.4270337, -111.9433720 33.4270949)",walk;bike,1,0,,
,4311,625704930,1050,2101,1,65.93,1,30,800,service,7,"LINESTRING (-111.9438744 33.4242353, -111.9438745 33.4236406)",walk;bike,1,0,,
,4312,625704930,2101,1050,1,65.93,1,30,800,service,7,"LINESTRING (-111.9438745 33.4236406, -111.9438744 33.4242353)",walk;bike,1,0,,
,4313,625720824,2010,2191,1,76.65,1,30,800,service,7,"LINESTRING (-111.9237711 33.4146152, -111.9238725 33.4145034, -111.9238706 33.4141430, -111.9236434 33.4141438)",walk;bike,1,0,,
,4314,625720824,2191,2010,1,76.65,1,30,800,service,7,"LINESTRING (-111.9236434 33.4141438, -111.9238706 33.4141430, -111.9238725 33.4145034, -111.9237711 33.4146152)",walk;bike,1,0,,
,4315,625720824,2191,2192,1,46.95,1,30,800,service,7,"LINESTRING (-111.9236434 33.4141438, -111.9236130 33.4141439, -111.9236150 33.4145069, -111.9236472 33.4145292)",walk;bike,1,0,,
,4316,625720824,2192,2191,1,46.95,1,30,800,service,7,"LINESTRING (-111.9236472 33.4145292, -111.9236150 33.4145069, -111.9236130 33.4141439, -111.9236434 33.4141438)",walk;bike,1,0,,
,4317,625720824,2192,2010,1,14.95,1,30,800,service,7,"LINESTRING (-111.9236472 33.4145292, -111.9237711 33.4146152)",walk;bike,1,0,,
,4318,625720824,2010,2192,1,14.95,1,30,800,service,7,"LINESTRING (-111.9237711 33.4146152, -111.9236472 33.4145292)",walk;bike,1,0,,
,4319,625720825,2191,2192,1,42.73,1,30,800,service,7,"LINESTRING (-111.9236434 33.4141438, -111.9236472 33.4145292)",walk;bike,0,0,,
,4320,625720828,2008,2193,1,6.5,1,30,800,service,7,"LINESTRING (-111.9234860 33.4146127, -111.9234855 33.4145541)",walk;bike,1,0,,
,4321,625720828,2193,2008,1,6.5,1,30,800,service,7,"LINESTRING (-111.9234855 33.4145541, -111.9234860 33.4146127)",walk;bike,1,0,,
,4322,625720828,2193,2009,1,116.99,1,30,800,service,7,"LINESTRING (-111.9234855 33.4145541, -111.9234800 33.4138975, -111.9230047 33.4138975)",walk;bike,1,0,,
,4323,625720828,2009,2193,1,116.99,1,30,800,service,7,"LINESTRING (-111.9230047 33.4138975, -111.9234800 33.4138975, -111.9234855 33.4145541)",walk;bike,1,0,,
,4324,625720828,2009,2194,1,72.94,1,30,800,service,7,"LINESTRING (-111.9230047 33.4138975, -111.9230047 33.4145554)",walk;bike,1,0,,
,4325,625720828,2194,2009,1,72.94,1,30,800,service,7,"LINESTRING (-111.9230047 33.4145554, -111.9230047 33.4138975)",walk;bike,1,0,,
,4326,625720828,2194,2195,1,6.71,1,30,800,service,7,"LINESTRING (-111.9230047 33.4145554, -111.9230047 33.4146159)",walk;bike,1,0,,
,4327,625720828,2195,2194,1,6.71,1,30,800,service,7,"LINESTRING (-111.9230047 33.4146159, -111.9230047 33.4145554)",walk;bike,1,0,,
,4328,625720829,2195,322,1,11.26,1,30,800,service,7,"LINESTRING (-111.9230047 33.4146159, -111.9230047 33.4147175)",walk;bike,1,0,,
,4329,625720829,322,2195,1,11.26,1,30,800,service,7,"LINESTRING (-111.9230047 33.4147175, -111.9230047 33.4146159)",walk;bike,1,0,,
,4330,625720831,2193,2194,1,44.7,1,30,800,service,7,"LINESTRING (-111.9234855 33.4145541, -111.9230047 33.4145554)",walk;bike,1,0,,
,4331,625720831,2194,2193,1,44.7,1,30,800,service,7,"LINESTRING (-111.9230047 33.4145554, -111.9234855 33.4145541)",walk;bike,1,0,,
,4332,634351294,2196,945,1,69.73,1,30,800,service,7,"LINESTRING (-111.9407231 33.4213245, -111.9406838 33.4213600, -111.9406598 33.4214476, -111.9407048 33.4215701, -111.9407078 33.4217665, -111.9407009 33.4219324)",walk;bike,0,0,,
East Lemon Street,4333,638176401,167,533,1,24.75,1,30,1000,residential,6,"LINESTRING (-111.9370673 33.4162376, -111.9370865 33.4162439, -111.9373124 33.4163246)",walk;bike,0,0,,
,4334,648473680,148,2197,1,101.58,1,30,800,service,7,"LINESTRING (-111.9381331 33.4212166, -111.9375106 33.4212189, -111.9374945 33.4208249)",walk;bike,1,0,,
,4335,648473680,2197,148,1,101.58,1,30,800,service,7,"LINESTRING (-111.9374945 33.4208249, -111.9375106 33.4212189, -111.9381331 33.4212166)",walk;bike,1,0,,
,4336,651210655,561,649,1,60.26,1,5,800,footway,9,"LINESTRING (-111.9280217 33.4201333, -111.9274171 33.4203292)",walk,0,0,,
,4337,651210656,660,2198,1,124.56,1,5,800,footway,9,"LINESTRING (-111.9266836 33.4202252, -111.9267712 33.4198362, -111.9272083 33.4198120, -111.9274722 33.4197767, -111.9275988 33.4196914)",walk,0,0,,
,4338,651210656,2198,2199,1,36.08,1,5,800,footway,9,"LINESTRING (-111.9275988 33.4196914, -111.9279014 33.4194876)",walk,0,0,,
,4339,651210656,2199,563,1,13.15,1,5,800,footway,9,"LINESTRING (-111.9279014 33.4194876, -111.9280117 33.4194133)",walk,0,0,,
,4340,651210657,2198,2200,1,25.61,1,5,800,footway,9,"LINESTRING (-111.9275988 33.4196914, -111.9277976 33.4198024, -111.9278342 33.4198024)",walk,0,0,,
,4341,651210657,2200,562,1,17.0,1,5,800,footway,9,"LINESTRING (-111.9278342 33.4198024, -111.9280171 33.4198023)",walk,0,0,,
,4342,651210658,2200,2199,1,35.46,1,5,800,footway,9,"LINESTRING (-111.9278342 33.4198024, -111.9279014 33.4194876)",walk,0,0,,
East Orange Street,4343,656385562,338,716,1,62.1,1,30,1000,residential,6,"LINESTRING (-111.9231790 33.4175290, -111.9229809 33.4177201, -111.9227335 33.4179463)",walk;bike,1,0,,
East Orange Street,4344,656385562,716,338,1,62.1,1,30,1000,residential,6,"LINESTRING (-111.9227335 33.4179463, -111.9229809 33.4177201, -111.9231790 33.4175290)",walk;bike,1,0,,
East Orange Street,4345,656385562,716,2042,1,97.68,1,30,1000,residential,6,"LINESTRING (-111.9227335 33.4179463, -111.9226204 33.4180497, -111.9223035 33.4182204, -111.9219423 33.4184150, -111.9218791 33.4184524)",walk;bike,1,0,,
East Orange Street,4346,656385562,2042,716,1,97.68,1,30,1000,residential,6,"LINESTRING (-111.9218791 33.4184524, -111.9219423 33.4184150, -111.9223035 33.4182204, -111.9226204 33.4180497, -111.9227335 33.4179463)",walk;bike,1,0,,
East Orange Street,4347,656385562,2042,714,1,71.21,1,30,1000,residential,6,"LINESTRING (-111.9218791 33.4184524, -111.9217363 33.4185368, -111.9216162 33.4187016, -111.9214702 33.4187804, -111.9212894 33.4188214)",walk;bike,1,0,,
East Orange Street,4348,656385562,714,2042,1,71.21,1,30,1000,residential,6,"LINESTRING (-111.9212894 33.4188214, -111.9214702 33.4187804, -111.9216162 33.4187016, -111.9217363 33.4185368, -111.9218791 33.4184524)",walk;bike,1,0,,
East Orange Street,4349,656385562,714,770,1,69.13,1,30,1000,residential,6,"LINESTRING (-111.9212894 33.4188214, -111.9205552 33.4187226)",walk;bike,1,0,,
East Orange Street,4350,656385562,770,714,1,69.13,1,30,1000,residential,6,"LINESTRING (-111.9205552 33.4187226, -111.9212894 33.4188214)",walk;bike,1,0,,
East Orange Street,4351,656385562,770,2048,1,102.69,1,30,1000,residential,6,"LINESTRING (-111.9205552 33.4187226, -111.9203596 33.4187002, -111.9201861 33.4186500, -111.9200369 33.4185727, -111.9198051 33.4184580, -111.9196740 33.4184222, -111.9195587 33.4184066, -111.9195343 33.4184070)",walk;bike,1,0,,
East Orange Street,4352,656385562,2048,770,1,102.69,1,30,1000,residential,6,"LINESTRING (-111.9195343 33.4184070, -111.9195587 33.4184066, -111.9196740 33.4184222, -111.9198051 33.4184580, -111.9200369 33.4185727, -111.9201861 33.4186500, -111.9203596 33.4187002, -111.9205552 33.4187226)",walk;bike,1,0,,
East Orange Street,4353,656385562,2048,2047,1,4.85,1,30,1000,residential,6,"LINESTRING (-111.9195343 33.4184070, -111.9194821 33.4184078)",walk;bike,1,0,,
East Orange Street,4354,656385562,2047,2048,1,4.85,1,30,1000,residential,6,"LINESTRING (-111.9194821 33.4184078, -111.9195343 33.4184070)",walk;bike,1,0,,
East Orange Street,4355,656385562,2047,2144,1,26.99,1,30,1000,residential,6,"LINESTRING (-111.9194821 33.4184078, -111.9191918 33.4184073)",walk;bike,1,0,,
East Orange Street,4356,656385562,2144,2047,1,26.99,1,30,1000,residential,6,"LINESTRING (-111.9191918 33.4184073, -111.9194821 33.4184078)",walk;bike,1,0,,
East Orange Street,4357,656385562,2144,2201,1,2.74,1,30,1000,residential,6,"LINESTRING (-111.9191918 33.4184073, -111.9191623 33.4184072)",walk;bike,1,0,,
East Orange Street,4358,656385562,2201,2144,1,2.74,1,30,1000,residential,6,"LINESTRING (-111.9191623 33.4184072, -111.9191918 33.4184073)",walk;bike,1,0,,
East Orange Street,4359,656385562,2201,2142,1,6.86,1,30,1000,residential,6,"LINESTRING (-111.9191623 33.4184072, -111.9190885 33.4184071)",walk;bike,1,0,,
East Orange Street,4360,656385562,2142,2201,1,6.86,1,30,1000,residential,6,"LINESTRING (-111.9190885 33.4184071, -111.9191623 33.4184072)",walk;bike,1,0,,
East Orange Street,4361,656385562,2142,2202,1,17.52,1,30,1000,residential,6,"LINESTRING (-111.9190885 33.4184071, -111.9189000 33.4184068)",walk;bike,1,0,,
East Orange Street,4362,656385562,2202,2142,1,17.52,1,30,1000,residential,6,"LINESTRING (-111.9189000 33.4184068, -111.9190885 33.4184071)",walk;bike,1,0,,
South Terrace Road,4363,656385563,338,712,1,41.51,1,40,1200,tertiary,5,"LINESTRING (-111.9231790 33.4175290, -111.9234834 33.4178029)",walk;bike,0,0,,
South Terrace Road,4364,656385563,712,709,1,39.71,1,40,1200,tertiary,5,"LINESTRING (-111.9234834 33.4178029, -111.9237762 33.4180637)",walk;bike,0,0,,
South Terrace Road,4365,656385563,709,2203,1,15.96,1,40,1200,tertiary,5,"LINESTRING (-111.9237762 33.4180637, -111.9238548 33.4181337, -111.9238939 33.4181685)",walk;bike,0,0,,
South Terrace Road,4366,656385563,2203,2204,1,153.74,1,40,1200,tertiary,5,"LINESTRING (-111.9238939 33.4181685, -111.9247640 33.4189434, -111.9250242 33.4191807)",walk;bike,0,0,,
South Terrace Road,4367,656385563,2204,1114,1,35.29,1,40,1200,tertiary,5,"LINESTRING (-111.9250242 33.4191807, -111.9250286 33.4191843, -111.9250835 33.4192342, -111.9252817 33.4194146)",walk;bike,0,0,,
South Terrace Road,4368,656385563,1114,1069,1,26.1,1,40,1200,tertiary,5,"LINESTRING (-111.9252817 33.4194146, -111.9254719 33.4195877)",walk;bike,0,0,,
,4369,656408738,2100,2205,1,177.94,1,30,800,service,7,"LINESTRING (-111.9433966 33.4217870, -111.9433790 33.4210144, -111.9423865 33.4210168)",walk;bike,1,0,,
,4370,656408738,2205,2100,1,177.94,1,30,800,service,7,"LINESTRING (-111.9423865 33.4210168, -111.9433790 33.4210144, -111.9433966 33.4217870)",walk;bike,1,0,,
,4371,656408739,2096,2098,1,10.23,1,30,800,service,7,"LINESTRING (-111.9430373 33.4217920, -111.9430366 33.4216997)",walk;bike,1,0,,
,4372,656408739,2098,2096,1,10.23,1,30,800,service,7,"LINESTRING (-111.9430366 33.4216997, -111.9430373 33.4217920)",walk;bike,1,0,,
,4373,656408739,2098,2097,1,31.54,1,30,800,service,7,"LINESTRING (-111.9430366 33.4216997, -111.9430346 33.4214152)",walk;bike,1,0,,
